Source,Target,Type,Id,Label,Weight
1610,11,Undirected,26091,,1
668,136,Undirected,26092,,1
2820,427,Undirected,26093,,1
441,61,Undirected,26094,,1
923,903,Undirected,26095,,1
2605,836,Undirected,26096,,1
558,370,Undirected,26097,,1
987,17,Undirected,26098,,1
694,199,Undirected,26099,,1
860,36,Undirected,26100,,1
754,46,Undirected,26101,,1
1474,467,Undirected,26102,,1
2406,818,Undirected,26103,,1
628,593,Undirected,26104,,1
605,545,Undirected,26105,,1
148,45,Undirected,26106,,1
2835,613,Undirected,26107,,1
436,272,Undirected,26108,,1
975,811,Undirected,26109,,1
545,464,Undirected,26110,,1
360,126,Undirected,26111,,1
668,312,Undirected,26112,,1
874,668,Undirected,26113,,1
599,590,Undirected,26114,,1
1286,740,Undirected,26115,,1
2713,841,Undirected,26116,,1
619,242,Undirected,26117,,1
1527,608,Undirected,26118,,1
378,191,Undirected,26119,,1
859,28,Undirected,26120,,1
879,628,Undirected,26121,,1
590,532,Undirected,26122,,1
723,583,Undirected,26123,,1
767,370,Undirected,26124,,1
1724,260,Undirected,26125,,1
230,97,Undirected,26126,,1
2732,638,Undirected,26127,,1
1115,884,Undirected,26128,,1
1828,476,Undirected,26129,,1
953,312,Undirected,26130,,1
479,252,Undirected,26131,,1
2214,465,Undirected,26132,,1
640,591,Undirected,26133,,1
2375,641,Undirected,26134,,1
2561,365,Undirected,26135,,1
970,16,Undirected,26136,,1
926,414,Undirected,26137,,1
772,347,Undirected,26138,,1
2989,978,Undirected,26139,,1
2561,395,Undirected,26140,,1
607,227,Undirected,26141,,1
710,444,Undirected,26142,,1
916,169,Undirected,26143,,1
2897,536,Undirected,26144,,1
748,745,Undirected,26145,,1
2726,608,Undirected,26146,,1
763,428,Undirected,26147,,1
732,414,Undirected,26148,,1
511,331,Undirected,26149,,1
1999,767,Undirected,26150,,1
599,523,Undirected,26151,,1
2643,160,Undirected,26152,,1
155,59,Undirected,26153,,1
1186,437,Undirected,26154,,1
819,87,Undirected,26155,,1
2049,882,Undirected,26156,,1
762,487,Undirected,26157,,1
971,97,Undirected,26158,,1
502,11,Undirected,26159,,1
347,242,Undirected,26160,,1
97,2,Undirected,26161,,1
471,389,Undirected,26162,,1
922,155,Undirected,26163,,1
522,194,Undirected,26164,,1
1296,351,Undirected,26165,,1
440,130,Undirected,26166,,1
484,357,Undirected,26167,,1
826,800,Undirected,26168,,1
1464,708,Undirected,26169,,1
465,414,Undirected,26170,,1
2807,144,Undirected,26171,,1
686,229,Undirected,26172,,1
584,284,Undirected,26173,,1
825,636,Undirected,26174,,1
517,499,Undirected,26175,,1
975,377,Undirected,26176,,1
703,97,Undirected,26177,,1
1474,122,Undirected,26178,,1
1466,859,Undirected,26179,,1
932,378,Undirected,26180,,1
981,161,Undirected,26181,,1
613,515,Undirected,26182,,1
721,529,Undirected,26183,,1
273,110,Undirected,26184,,1
1927,461,Undirected,26185,,1
3035,628,Undirected,26186,,1
295,153,Undirected,26187,,1
47,12,Undirected,26188,,1
537,39,Undirected,26189,,1
1157,360,Undirected,26190,,1
1519,879,Undirected,26191,,1
981,655,Undirected,26192,,1
646,148,Undirected,26193,,1
1212,280,Undirected,26194,,1
971,628,Undirected,26195,,1
874,556,Undirected,26196,,1
2941,618,Undirected,26197,,1
406,260,Undirected,26198,,1
886,754,Undirected,26199,,1
811,605,Undirected,26200,,1
1580,246,Undirected,26201,,1
836,26,Undirected,26202,,1
627,493,Undirected,26203,,1
1491,310,Undirected,26204,,1
1212,646,Undirected,26205,,1
1124,404,Undirected,26206,,1
576,348,Undirected,26207,,1
975,274,Undirected,26208,,1
1180,251,Undirected,26209,,1
113,17,Undirected,26210,,1
932,327,Undirected,26211,,1
234,81,Undirected,26212,,1
2078,351,Undirected,26213,,1
1281,278,Undirected,26214,,1
542,244,Undirected,26215,,1
694,94,Undirected,26216,,1
470,351,Undirected,26217,,1
2037,624,Undirected,26218,,1
1481,602,Undirected,26219,,1
2837,824,Undirected,26220,,1
593,499,Undirected,26221,,1
826,312,Undirected,26222,,1
908,677,Undirected,26223,,1
789,15,Undirected,26224,,1
567,389,Undirected,26225,,1
2960,734,Undirected,26226,,1
1021,478,Undirected,26227,,1
1864,980,Undirected,26228,,1
605,2,Undirected,26229,,1
1910,740,Undirected,26230,,1
313,272,Undirected,26231,,1
2870,245,Undirected,26232,,1
671,274,Undirected,26233,,1
907,612,Undirected,26234,,1
811,776,Undirected,26235,,1
943,816,Undirected,26236,,1
2421,275,Undirected,26237,,1
932,329,Undirected,26238,,1
613,610,Undirected,26239,,1
1520,242,Undirected,26240,,1
527,160,Undirected,26241,,1
464,437,Undirected,26242,,1
459,33,Undirected,26243,,1
499,29,Undirected,26244,,1
939,589,Undirected,26245,,1
680,14,Undirected,26246,,1
761,533,Undirected,26247,,1
2064,891,Undirected,26248,,1
666,48,Undirected,26249,,1
865,491,Undirected,26250,,1
1728,294,Undirected,26251,,1
220,187,Undirected,26252,,1
349,39,Undirected,26253,,1
675,455,Undirected,26254,,1
2847,640,Undirected,26255,,1
775,265,Undirected,26256,,1
1486,495,Undirected,26257,,1
869,805,Undirected,26258,,1
652,280,Undirected,26259,,1
2571,789,Undirected,26260,,1
903,801,Undirected,26261,,1
1828,715,Undirected,26262,,1
375,251,Undirected,26263,,1
794,464,Undirected,26264,,1
2941,479,Undirected,26265,,1
923,797,Undirected,26266,,1
1404,141,Undirected,26267,,1
885,45,Undirected,26268,,1
836,456,Undirected,26269,,1
2409,365,Undirected,26270,,1
2884,951,Undirected,26271,,1
1826,638,Undirected,26272,,1
2502,467,Undirected,26273,,1
923,467,Undirected,26274,,1
447,242,Undirected,26275,,1
1290,668,Undirected,26276,,1
920,22,Undirected,26277,,1
953,590,Undirected,26278,,1
590,260,Undirected,26279,,1
404,126,Undirected,26280,,1
805,499,Undirected,26281,,1
792,459,Undirected,26282,,1
903,583,Undirected,26283,,1
2285,156,Undirected,26284,,1
278,82,Undirected,26285,,1
845,826,Undirected,26286,,1
2796,764,Undirected,26287,,1
859,536,Undirected,26288,,1
542,519,Undirected,26289,,1
684,58,Undirected,26290,,1
260,216,Undirected,26291,,1
836,261,Undirected,26292,,1
959,475,Undirected,26293,,1
652,8,Undirected,26294,,1
816,744,Undirected,26295,,1
908,299,Undirected,26296,,1
2090,485,Undirected,26297,,1
370,283,Undirected,26298,,1
534,90,Undirected,26299,,1
586,376,Undirected,26300,,1
2704,981,Undirected,26301,,1
701,103,Undirected,26302,,1
2333,716,Undirected,26303,,1
779,57,Undirected,26304,,1
2878,800,Undirected,26305,,1
1369,458,Undirected,26306,,1
754,702,Undirected,26307,,1
225,169,Undirected,26308,,1
873,77,Undirected,26309,,1
794,225,Undirected,26310,,1
627,365,Undirected,26311,,1
731,317,Undirected,26312,,1
2203,844,Undirected,26313,,1
737,499,Undirected,26314,,1
1991,745,Undirected,26315,,1
628,132,Undirected,26316,,1
854,436,Undirected,26317,,1
523,312,Undirected,26318,,1
1542,510,Undirected,26319,,1
997,811,Undirected,26320,,1
570,532,Undirected,26321,,1
91,78,Undirected,26322,,1
368,10,Undirected,26323,,1
440,48,Undirected,26324,,1
437,387,Undirected,26325,,1
2296,545,Undirected,26326,,1
583,45,Undirected,26327,,1
754,378,Undirected,26328,,1
2593,343,Undirected,26329,,1
964,436,Undirected,26330,,1
778,230,Undirected,26331,,1
981,605,Undirected,26332,,1
524,43,Undirected,26333,,1
1998,234,Undirected,26334,,1
413,287,Undirected,26335,,1
2281,77,Undirected,26336,,1
2915,420,Undirected,26337,,1
648,387,Undirected,26338,,1
1241,86,Undirected,26339,,1
711,304,Undirected,26340,,1
2422,243,Undirected,26341,,1
760,378,Undirected,26342,,1
789,694,Undirected,26343,,1
2183,35,Undirected,26344,,1
2144,826,Undirected,26345,,1
2572,935,Undirected,26346,,1
2763,948,Undirected,26347,,1
492,453,Undirected,26348,,1
645,132,Undirected,26349,,1
36,1,Undirected,26350,,1
272,141,Undirected,26351,,1
2232,365,Undirected,26352,,1
873,430,Undirected,26353,,1
2920,620,Undirected,26354,,1
2469,499,Undirected,26355,,1
599,12,Undirected,26356,,1
836,742,Undirected,26357,,1
2814,476,Undirected,26358,,1
47,15,Undirected,26359,,1
811,187,Undirected,26360,,1
519,8,Undirected,26361,,1
960,249,Undirected,26362,,1
661,255,Undirected,26363,,1
225,187,Undirected,26364,,1
739,219,Undirected,26365,,1
903,45,Undirected,26366,,1
775,27,Undirected,26367,,1
464,295,Undirected,26368,,1
448,404,Undirected,26369,,1
1925,409,Undirected,26370,,1
826,808,Undirected,26371,,1
545,540,Undirected,26372,,1
424,326,Undirected,26373,,1
494,392,Undirected,26374,,1
979,383,Undirected,26375,,1
458,291,Undirected,26376,,1
617,532,Undirected,26377,,1
362,97,Undirected,26378,,1
2000,68,Undirected,26379,,1
296,1,Undirected,26380,,1
608,187,Undirected,26381,,1
543,491,Undirected,26382,,1
1143,902,Undirected,26383,,1
754,589,Undirected,26384,,1
731,82,Undirected,26385,,1
377,370,Undirected,26386,,1
342,272,Undirected,26387,,1
66,48,Undirected,26388,,1
950,805,Undirected,26389,,1
2493,342,Undirected,26390,,1
1199,2,Undirected,26391,,1
470,325,Undirected,26392,,1
489,486,Undirected,26393,,1
360,347,Undirected,26394,,1
110,82,Undirected,26395,,1
2503,781,Undirected,26396,,1
695,365,Undirected,26397,,1
2158,451,Undirected,26398,,1
2363,615,Undirected,26399,,1
831,737,Undirected,26400,,1
801,281,Undirected,26401,,1
932,739,Undirected,26402,,1
884,836,Undirected,26403,,1
777,436,Undirected,26404,,1
970,305,Undirected,26405,,1
115,52,Undirected,26406,,1
980,240,Undirected,26407,,1
643,272,Undirected,26408,,1
2527,122,Undirected,26409,,1
2760,838,Undirected,26410,,1
372,213,Undirected,26411,,1
1385,372,Undirected,26412,,1
869,314,Undirected,26413,,1
836,42,Undirected,26414,,1
2176,617,Undirected,26415,,1
2833,760,Undirected,26416,,1
826,413,Undirected,26417,,1
772,740,Undirected,26418,,1
589,53,Undirected,26419,,1
2116,799,Undirected,26420,,1
1836,191,Undirected,26421,,1
2144,312,Undirected,26422,,1
665,523,Undirected,26423,,1
2184,311,Undirected,26424,,1
748,191,Undirected,26425,,1
1783,553,Undirected,26426,,1
1116,42,Undirected,26427,,1
964,891,Undirected,26428,,1
543,91,Undirected,26429,,1
389,229,Undirected,26430,,1
589,312,Undirected,26431,,1
2209,425,Undirected,26432,,1
726,312,Undirected,26433,,1
467,394,Undirected,26434,,1
261,103,Undirected,26435,,1
816,650,Undirected,26436,,1
502,103,Undirected,26437,,1
2726,797,Undirected,26438,,1
2171,584,Undirected,26439,,1
3001,17,Undirected,26440,,1
1721,243,Undirected,26441,,1
1402,543,Undirected,26442,,1
613,61,Undirected,26443,,1
3020,303,Undirected,26444,,1
346,309,Undirected,26445,,1
2493,880,Undirected,26446,,1
1465,14,Undirected,26447,,1
806,161,Undirected,26448,,1
527,490,Undirected,26449,,1
365,103,Undirected,26450,,1
1966,646,Undirected,26451,,1
624,589,Undirected,26452,,1
860,191,Undirected,26453,,1
859,26,Undirected,26454,,1
2855,513,Undirected,26455,,1
153,74,Undirected,26456,,1
921,883,Undirected,26457,,1
2565,224,Undirected,26458,,1
1230,860,Undirected,26459,,1
411,307,Undirected,26460,,1
754,151,Undirected,26461,,1
859,63,Undirected,26462,,1
2795,811,Undirected,26463,,1
674,512,Undirected,26464,,1
605,265,Undirected,26465,,1
724,638,Undirected,26466,,1
232,226,Undirected,26467,,1
1959,879,Undirected,26468,,1
2211,946,Undirected,26469,,1
2678,776,Undirected,26470,,1
673,396,Undirected,26471,,1
646,280,Undirected,26472,,1
8,1,Undirected,26473,,1
1170,838,Undirected,26474,,1
879,543,Undirected,26475,,1
981,767,Undirected,26476,,1
884,523,Undirected,26477,,1
2760,23,Undirected,26478,,1
1724,463,Undirected,26479,,1
837,747,Undirected,26480,,1
2320,372,Undirected,26481,,1
762,77,Undirected,26482,,1
812,230,Undirected,26483,,1
529,395,Undirected,26484,,1
2837,922,Undirected,26485,,1
886,232,Undirected,26486,,1
1805,458,Undirected,26487,,1
464,417,Undirected,26488,,1
980,773,Undirected,26489,,1
660,1,Undirected,26490,,1
966,260,Undirected,26491,,1
2741,406,Undirected,26492,,1
143,8,Undirected,26493,,1
811,452,Undirected,26494,,1
859,532,Undirected,26495,,1
794,480,Undirected,26496,,1
836,66,Undirected,26497,,1
711,283,Undirected,26498,,1
594,589,Undirected,26499,,1
3004,921,Undirected,26500,,1
1491,546,Undirected,26501,,1
613,527,Undirected,26502,,1
752,424,Undirected,26503,,1
2646,545,Undirected,26504,,1
610,61,Undirected,26505,,1
610,455,Undirected,26506,,1
187,9,Undirected,26507,,1
953,467,Undirected,26508,,1
778,748,Undirected,26509,,1
1449,295,Undirected,26510,,1
605,413,Undirected,26511,,1
816,666,Undirected,26512,,1
611,196,Undirected,26513,,1
2354,245,Undirected,26514,,1
1921,787,Undirected,26515,,1
1934,148,Undirected,26516,,1
476,169,Undirected,26517,,1
378,23,Undirected,26518,,1
1502,818,Undirected,26519,,1
719,36,Undirected,26520,,1
1402,294,Undirected,26521,,1
103,94,Undirected,26522,,1
964,430,Undirected,26523,,1
884,762,Undirected,26524,,1
2142,594,Undirected,26525,,1
2839,787,Undirected,26526,,1
1311,969,Undirected,26527,,1
413,265,Undirected,26528,,1
748,347,Undirected,26529,,1
467,8,Undirected,26530,,1
758,694,Undirected,26531,,1
964,272,Undirected,26532,,1
767,745,Undirected,26533,,1
731,519,Undirected,26534,,1
1383,169,Undirected,26535,,1
230,91,Undirected,26536,,1
701,558,Undirected,26537,,1
814,144,Undirected,26538,,1
789,715,Undirected,26539,,1
758,260,Undirected,26540,,1
1598,401,Undirected,26541,,1
809,136,Undirected,26542,,1
370,81,Undirected,26543,,1
2592,599,Undirected,26544,,1
556,219,Undirected,26545,,1
638,53,Undirected,26546,,1
826,15,Undirected,26547,,1
987,130,Undirected,26548,,1
2375,42,Undirected,26549,,1
491,1,Undirected,26550,,1
533,1,Undirected,26551,,1
1241,459,Undirected,26552,,1
757,640,Undirected,26553,,1
932,883,Undirected,26554,,1
1828,918,Undirected,26555,,1
3009,148,Undirected,26556,,1
723,441,Undirected,26557,,1
1966,624,Undirected,26558,,1
865,525,Undirected,26559,,1
590,232,Undirected,26560,,1
510,357,Undirected,26561,,1
370,141,Undirected,26562,,1
312,252,Undirected,26563,,1
321,41,Undirected,26564,,1
758,48,Undirected,26565,,1
2820,881,Undirected,26566,,1
2543,295,Undirected,26567,,1
754,394,Undirected,26568,,1
455,158,Undirected,26569,,1
546,48,Undirected,26570,,1
789,16,Undirected,26571,,1
597,554,Undirected,26572,,1
745,267,Undirected,26573,,1
787,376,Undirected,26574,,1
957,608,Undirected,26575,,1
638,512,Undirected,26576,,1
809,546,Undirected,26577,,1
661,114,Undirected,26578,,1
1835,522,Undirected,26579,,1
947,481,Undirected,26580,,1
492,122,Undirected,26581,,1
491,54,Undirected,26582,,1
972,608,Undirected,26583,,1
502,356,Undirected,26584,,1
2593,953,Undirected,26585,,1
998,272,Undirected,26586,,1
920,543,Undirected,26587,,1
589,260,Undirected,26588,,1
2971,85,Undirected,26589,,1
745,444,Undirected,26590,,1
1130,95,Undirected,26591,,1
331,43,Undirected,26592,,1
2903,694,Undirected,26593,,1
2796,934,Undirected,26594,,1
2232,419,Undirected,26595,,1
1142,802,Undirected,26596,,1
480,183,Undirected,26597,,1
963,318,Undirected,26598,,1
550,233,Undirected,26599,,1
2561,313,Undirected,26600,,1
715,546,Undirected,26601,,1
761,325,Undirected,26602,,1
624,570,Undirected,26603,,1
464,161,Undirected,26604,,1
133,64,Undirected,26605,,1
665,383,Undirected,26606,,1
661,85,Undirected,26607,,1
556,274,Undirected,26608,,1
675,314,Undirected,26609,,1
2723,729,Undirected,26610,,1
916,93,Undirected,26611,,1
869,342,Undirected,26612,,1
725,287,Undirected,26613,,1
2605,758,Undirected,26614,,1
801,464,Undirected,26615,,1
1914,79,Undirected,26616,,1
747,28,Undirected,26617,,1
232,191,Undirected,26618,,1
1024,811,Undirected,26619,,1
436,419,Undirected,26620,,1
1374,40,Undirected,26621,,1
981,865,Undirected,26622,,1
1111,495,Undirected,26623,,1
545,153,Undirected,26624,,1
1649,493,Undirected,26625,,1
675,401,Undirected,26626,,1
463,260,Undirected,26627,,1
2333,593,Undirected,26628,,1
452,272,Undirected,26629,,1
2795,767,Undirected,26630,,1
721,628,Undirected,26631,,1
716,359,Undirected,26632,,1
493,216,Undirected,26633,,1
522,317,Undirected,26634,,1
755,587,Undirected,26635,,1
452,66,Undirected,26636,,1
436,225,Undirected,26637,,1
474,348,Undirected,26638,,1
1536,749,Undirected,26639,,1
605,414,Undirected,26640,,1
590,347,Undirected,26641,,1
191,74,Undirected,26642,,1
412,307,Undirected,26643,,1
578,255,Undirected,26644,,1
842,303,Undirected,26645,,1
874,336,Undirected,26646,,1
838,166,Undirected,26647,,1
374,365,Undirected,26648,,1
587,383,Undirected,26649,,1
406,141,Undirected,26650,,1
2420,148,Undirected,26651,,1
546,64,Undirected,26652,,1
479,94,Undirected,26653,,1
826,430,Undirected,26654,,1
351,298,Undirected,26655,,1
2027,893,Undirected,26656,,1
1585,329,Undirected,26657,,1
816,413,Undirected,26658,,1
165,86,Undirected,26659,,1
464,24,Undirected,26660,,1
2657,362,Undirected,26661,,1
1732,348,Undirected,26662,,1
943,523,Undirected,26663,,1
981,673,Undirected,26664,,1
997,493,Undirected,26665,,1
344,207,Undirected,26666,,1
2774,215,Undirected,26667,,1
665,379,Undirected,26668,,1
589,487,Undirected,26669,,1
2209,881,Undirected,26670,,1
886,357,Undirected,26671,,1
417,343,Undirected,26672,,1
781,767,Undirected,26673,,1
599,343,Undirected,26674,,1
2665,246,Undirected,26675,,1
975,844,Undirected,26676,,1
809,249,Undirected,26677,,1
844,589,Undirected,26678,,1
748,230,Undirected,26679,,1
499,339,Undirected,26680,,1
2376,776,Undirected,26681,,1
1040,499,Undirected,26682,,1
673,23,Undirected,26683,,1
2122,750,Undirected,26684,,1
1366,91,Undirected,26685,,1
595,91,Undirected,26686,,1
519,234,Undirected,26687,,1
742,263,Undirected,26688,,1
668,665,Undirected,26689,,1
191,141,Undirected,26690,,1
417,77,Undirected,26691,,1
767,532,Undirected,26692,,1
378,17,Undirected,26693,,1
593,191,Undirected,26694,,1
672,605,Undirected,26695,,1
986,966,Undirected,26696,,1
838,419,Undirected,26697,,1
953,437,Undirected,26698,,1
1088,921,Undirected,26699,,1
84,15,Undirected,26700,,1
459,160,Undirected,26701,,1
932,628,Undirected,26702,,1
2769,628,Undirected,26703,,1
943,886,Undirected,26704,,1
2513,17,Undirected,26705,,1
638,225,Undirected,26706,,1
437,348,Undirected,26707,,1
448,360,Undirected,26708,,1
513,378,Undirected,26709,,1
2832,825,Undirected,26710,,1
865,837,Undirected,26711,,1
1315,383,Undirected,26712,,1
891,492,Undirected,26713,,1
1367,374,Undirected,26714,,1
1426,15,Undirected,26715,,1
809,661,Undirected,26716,,1
715,280,Undirected,26717,,1
291,187,Undirected,26718,,1
605,543,Undirected,26719,,1
665,605,Undirected,26720,,1
1098,33,Undirected,26721,,1
812,241,Undirected,26722,,1
752,661,Undirected,26723,,1
1010,367,Undirected,26724,,1
2839,836,Undirected,26725,,1
2893,130,Undirected,26726,,1
1283,931,Undirected,26727,,1
779,669,Undirected,26728,,1
1385,845,Undirected,26729,,1
1639,246,Undirected,26730,,1
975,816,Undirected,26731,,1
510,343,Undirected,26732,,1
2437,111,Undirected,26733,,1
859,659,Undirected,26734,,1
910,396,Undirected,26735,,1
1638,722,Undirected,26736,,1
808,585,Undirected,26737,,1
1093,814,Undirected,26738,,1
169,97,Undirected,26739,,1
2352,610,Undirected,26740,,1
248,99,Undirected,26741,,1
1404,424,Undirected,26742,,1
673,246,Undirected,26743,,1
748,376,Undirected,26744,,1
951,273,Undirected,26745,,1
1042,546,Undirected,26746,,1
825,755,Undirected,26747,,1
276,15,Undirected,26748,,1
2703,149,Undirected,26749,,1
608,479,Undirected,26750,,1
661,213,Undirected,26751,,1
546,312,Undirected,26752,,1
666,436,Undirected,26753,,1
707,37,Undirected,26754,,1
748,362,Undirected,26755,,1
776,605,Undirected,26756,,1
1140,848,Undirected,26757,,1
725,436,Undirected,26758,,1
810,684,Undirected,26759,,1
1732,590,Undirected,26760,,1
2380,760,Undirected,26761,,1
272,48,Undirected,26762,,1
370,94,Undirected,26763,,1
809,91,Undirected,26764,,1
356,343,Undirected,26765,,1
2947,516,Undirected,26766,,1
1590,459,Undirected,26767,,1
314,242,Undirected,26768,,1
1612,373,Undirected,26769,,1
762,343,Undirected,26770,,1
859,273,Undirected,26771,,1
2485,702,Undirected,26772,,1
1217,429,Undirected,26773,,1
789,91,Undirected,26774,,1
911,761,Undirected,26775,,1
932,835,Undirected,26776,,1
717,298,Undirected,26777,,1
586,58,Undirected,26778,,1
1641,668,Undirected,26779,,1
590,304,Undirected,26780,,1
